memberUrn,companyName
499145810,Motion Works
499145810,EY
499145810,Link Housing
499145810,Boyce Chartered Accountants
49920606,University of Sydney
49935765,Horizon Power
49935765,Binary Crate
49935765,Hacker Pals
49935765,Fujitsu Global
49935765,Sciosity
49935765,Latitude Financial Services
49935765,Telstra
49935765,Ericsson
49935765,NEC Australia
4996842,Palo Alto Networks
4996842,Commvault
4996842,SNIA Australia and New Zealand
4996842,PGi
4996842,Symantec
4996842,Symantec
4996842,Symantec
4996842,CA Technologies
4996842,Palo Alto Networks
4997598,TrewHealth Pty Ltd
4997598,Bupa
499877284,University of Newcastle
499877284,Griffith University
499877284,Monash University
499877284,Queensland Department of Education
499885717,"Ormond College, The University of Melbourne"
50002034,Inecom Pty Limited
50002034,Inecom Pty Limited
50002034,Inecom Pty Limited
50002034,Sage
50002034,Sage
50007906,Jacobs
50007906,Sinclair Knight Merz
50007906,Sinclair Knight Merz
50012715,Beyond Billables
50012715,EA International
50012715,EA International
50026720,Sodia
50026720,Sodia
50026720,Civic Media
50026720,Matchdeck
50026720,Frontier Market Network
50026720,Global Africa Network (Pty) Ltd.
50026720,Global Africa Network (Pty) Ltd.
50026720,SkyMED!A
50026720,Chew the Magazine
50032834,HVLV Pty Ltd
50032834,Fluor Corporation
50032834,Calibre
50032834,Ausenco
50032834,Calibre
50032834,Bonner Consulting Engineers
50032834,Cardno
50032834,Cardno
50032834,RSP Architects Planners & Engineers
50032834,PEC Consultants Inc
50032834,CPG Corporation
50032834,RSP Architects Planners & Engineers
50032834,RSP Architects Planners & Engineers
50032834,Engineering Design Partnership
50032834,Trisakti University
50032834,Onyx Projects Pty Ltd
50032834,Aerison Pty Ltd
50032834,Bureau Veritas
5004131,Omnivide Pty Ltd
5004131,BT
5004131,BT
5004131,BT
5004131,Ciena
5004131,Internet Photonics
5004131,Nokia Bell Labs
5004131,CSIRO
500446508,"Department of Industry, Innovation and Science"
500446508,"Department of Industry, Innovation and Science"
500446508,"Department of Industry, Innovation and Science"
500446508,Department for Environment and Water
500446508,Australian Greenhouse Office
500446508,Australian Greenhouse Office
500446508,Tetlow Tigwell Watch
500446508,"Department of Industry, Innovation and Science"
500446508,"Department of Industry, Innovation and Science"
500510010,KPMG Australia
500510010,Heng Lee
500510010,KPMG Australia
50075870,Fig Tree Digital
50075870,Australian Red Cross
50075870,Australian Marketing Institute
50075870,Australian Marketing Institute
500914925,GBG Australia
500914925,World Vision Australia
500914925,World Vision Australia
500925074,Hetherington Exploration & Mining Title Services
500925074,Hegarty Legal
500925074,Westpac
500925074,King & Wood Mallesons
500925074,University of Newcastle Law Students'​ Association
500925074,Australian Business Lawyers & Advisors (ABLA)
500925074,Port of Newcastle
500925074,University of Newcastle Law Students'​ Association
50093696,Metro Trains Melbourne
50093696,Metro Trains Melbourne
50093696,Metro Trains Melbourne
50093696,Public Transport Victoria
50093696,Lendlease
50093696,Lendlease
50093696,Metro Trains Melbourne
50093696,Metro Trains Melbourne
50093696,Outotec
50093696,Laing O'Rourke
50093696,Laing O'Rourke
50093696,Laing O'Rourke
50093696,Laing O'Rourke
50093696,Laing O'Rourke
50093696,Outotec
50093696,MA micro automation GmbH
50093696,Outotec
50093696,Fujitsu Australia Limited
50093696,MTM Pty.Ltd.
50093696,BOMBARDIER
50093696,Lowe & Fletcher
50124445,Heise Architecture
50124445,Point Clouds Australia
50124445,Australian Institute of Architects
50124445,Australian Institute of Architects
50124445,QUT (Queensland University of Technology)
50139397,Alive and Kicking Solutions
50139397,Alive and Kicking Solutions
50139419,VERTO (Australia)
50139419,Bridgeworks Employment & Training
50139419,Hostec International
50142478,Australian Renewable Energy Agency (ARENA)
50142478,RAMP Carbon
50142478,Australian Renewable Energy Agency (ARENA)
50142478,Easy Being Green
50142478,UNDP
501500196,Department of Planning and Environment
501500196,Department of Planning and Environment
501500196,Department of Planning and Environment
501500196,City of Boroondara
501500196,Frankston City Council
501500196,Kingston City Council
501500869,Hudson
501500869,Hudson
501500869,Humanised Group
5017960,A.T. Kearney
5017960,A.T. Kearney
5017960,McKinsey & Company
502125589,Australian Catholic University
502125589,Australian Catholic University
502125589,Australian Catholic University
502125589,QUT (Queensland University of Technology)
502125589,Australian Catholic University
502125589,Australian Catholic University
502125589,Australian Catholic University
502125589,Australian Catholic University
502142620,H&M
502142620,Ratboy Creative
502142620,TOPSHOP TOPMAN AUSTRALIA
502142620,TOPSHOP TOPMAN AUSTRALIA
502142620,American Apparel
502142620,Expert Strata Insurance
502219454,Sofitel
502219454,Kmart Australia Limited
50233737,Citi
50234165,BriTer Group
50234165,Panasonic Australia
50234165,Allegion US
50238480,MACE Consulting (Aust) Pty Ltd
50238480,Asset Management Council
50238480,Yarra Trams
50238480,MACE Consulting (Aust) Pty Ltd
50238480,Kellogg Brown and Root pty ltd
50238480,Engineers Australia
50251070,Griffith University
50251070,Tester test page
50251070,World Health Organization
50251070,Pacific Community-SPC
50251070,World Health Organization
50251070,World Health Organization
50251070,World Health Organization
50251070,World Health Organization
50251070,Queensland Health
502615889,Forsythes Recruitment
502615889,The Mansion Group
502615889,Flight Centre Travel Group
502615889,Southport Sharks
502660818,Brisbane City Council
502660818,Moreton Bay Regional Council
502660818,Moreton Bay Regional Council
502660818,Brisbane City Council
502672420,UNSW
50286262,Penny Lane Centers
50304993,NSW Department of Education
50304993,"The RSA (Royal Society for the encouragement of Arts, Manufactures and Commerce)"
50304993,ELLA
50304993,St John's Catholic Comprehensive School
50304993,Trinity Grammar School
50308864,Crowe Horwath Australia
50308864,Australian Army
503119592,PKF Sydney & Newcastle
503119592,Belgravia Leisure
503119592,YMCA Australia
503119592,Politis Investment Strategies
503119592,Bond University Business Students'â Association
503122709,University of Sydney
503122709,University of Sydney
503146527,FDC_Group - FDC Construction & Fitout
503146527,FDC_Group - FDC Construction & Fitout
503146527,FDC_Group - FDC Construction & Fitout
503146527,FDC_Group - FDC Construction & Fitout
503146527,FDC_Group - FDC Construction & Fitout
503159578,Transurban
503159578,Transurban
503159578,Transurban
503159578,Transurban
503159578,Qantas
503159578,Qantas
503159578,Qantas
503159578,Qantas
503159578,Qantas
503159578,Qantas
503159578,Qantas
503159578,Qantas
50318967,Cisco Meraki
50318967,AssetSquared
50318967,Cisco Meraki
50318967,Spotify
50318967,Class Ltd
50318967,ITIC - IT Training & Resourcing
50318967,MyTechie Pty Ltd
50318967,Macquarie Telecom Group
50318967,Nexus IT & Communications Solutions
50318967,University of Technology Sydney
50318967,Apple
50318967,Deloitte Australia
50318967,Macquarie Telecom Group
50318967,Appris
50318967,Vesuvio
50319992,HUB Advisory Group
50319992,Hub Wealth Solutions
50319992,Invesco UK
503204388,TicToc Home
503204388,Deloitte
503204388,SOCOG: Sydney Organising Committee for the Olympic Games
503204388,EY
503204388,EY
50337075,Adshel
50337075,PanelHype
50337075,Skyfii
50337075,Site Tour
50337075,Valued Interactive Media
50337075,SB Recruitment
50337075,Adshel
50337075,oOh!
50337075,oOh!
50337075,oOh!
50337075,Adshel
50337075,Adshel
50337075,Adshel
50359324,ASIC
50359324,R/GA
50359324,R/GA
50359324,Gruden
50359324,Viva9
5036006,GroupM
5036006,Xaxis
5036006,plista
5036006,Flying Fox Media
5036006,Quixo Facto
5036006,Quixo Facto
5036006,Yahoo
5036006,Yahoo
5036006,Yahoo
5036006,Yahoo
5036006,Yahoo
5036006,Hitwise
5036006,Finecast
50362010,Sundale Ltd
50362010,ResMed
5038816,SAP
5038816,SAP
5038816,SAP Consulting UK Ltd
5038816,PwC
5038816,Chrome Consulting Pty Ltd
50426431,Cardno
50426431,Lane Piper Pty Ltd
50426431,Connolly Environmental Pty Ltd
50426431,Edge Group Pty Ltd
504401439,Burson Automotive Pty Ltd
504401439,WAX On Wax Off
504401439,Repco
504401439,Victoria University
504401439,Cummins Inc.
504401439,IMI Precision Engineering
50470862,Thales
50470862,Thales
50470862,Thales
50470862,NATO
50470862,Thales
50470862,DSTO
50491179,Department of Sustainability and Environment
504948894,Project Everest Ventures
504948894,JURA Australia Espresso Pty Ltd
504948894,Sydney University Business Society
504948894,HUGO BOSS
504948894,The Migration Company
504948894,Nestlé Nespresso SA
504948894,Project Everest Ventures
50510603,Enable Professional Services
50510603,Cognizant
50510603,Enable Professional Services
5053119,SA Power Networks
5053119,Cazar
5053119,Adept Consultancy
5053119,Hire International
5053119,Mainpac Pty Ltd
5053119,Ingenia - Engineering Consultants
5053119,Cazar
5053119,Cazar
5053119,Cazar
5053119,Standard Chartered Bank
50540357,MiPlan Solutions
50540357,Permeance
50540357,"Department of Mines, Industry Regulation and Safety, Western Australia"
50540357,Avec Global
50540357,Synerzip
50540357,Family Zone Cyber Safety
50546222,National Australia Bank
50546222,National Australia Bank
50546222,National Australia Bank
50546222,National Australia Bank
50546222,Red Energy
50546222,National Australia Bank
50546222,National Australia Bank
50546222,Salmat
505462796,Deakin University
505462796,Community Mates
505462796,Deakin Law Students'​ Society
505462796,Deakin University
505462796,Deakin University
505462796,Deakin Law Students'​ Society
505462796,Australian Law Students'​ Association
505462796,Rolld Australia Pty Ltd
505462796,Deakin University
505462796,Deakin Law Students'​ Society
505462796,Rolld Australia Pty Ltd
505462796,Deakin Law Students'​ Society
505462796,Deakin University Student Association
505462796,Deakin Law Students'​ Society
505462796,Deakin Law Students'​ Society
505462796,Deakin University
505462796,Deakin University
505462796,Deakin University
505484986,ARRB Group Inc.
505484986,Columbus Tutoring
505484986,City of Belmont WA
505484986,City of Canning
505484986,Dick Smith Electronics
505484986,Kumon Australia & New Zealand
505484986,Lendlease
505636,UNSW
505636,UNSW
505636,UNSW
505636,Cooper University Health Care
505636,The University of Sheffield
506039510,Coffey
5060515,Microsoft
5060515,Microsoft
5060515,Melbourne IT Group
5060515,Readify
5060515,Dell
5060515,VMware User Group (VMUG)
5060515,Dell
5060515,Data#3
5060515,St Vincent's Health Australia
5060515,Data#3
5060515,Firstmac
5060515,RSA Security
506053875,JLT Group
506053875,Marsh
506053875,Financial Conduct Authority
506053875,Miller Insurance Services LLP
506053875,Wesfarmers Insurance
50616914,Queensland Public Service Commission
50616914,Public Trustee Office
50616914,Performance Frontiers
50616914,Australian Catholic University
50616914,Medico-Legal Society of Queensland Inc.
50616914,Video Ezy
50616914,St Peters Lutheran College
50616914,St Peters Lutheran College
50636475,BHP
50637156,Public Transport Victoria
50637156,"Department of Transport, Victoria, Australia"
50637156,"Department of Education and Early Childhood Learning, Victoria, Australia"
50638478,Fonterra
50638478,Fonterra
50638478,Accenture Australia
50638478,Utilacor Pty Ltd | saving you money through energy management
50638478,AUVAC
506520361,Fletchers Projects
506520361,Fletchers Projects
506520361,Colliers International
506520361,Biggin & Scott Corporate
506520361,Ironfish
506604781,Adepto
506604781,Tactiv Pty Ltd
506604781,Bank of Queensland
506604781,Guvera
506604781,Glencore
506604781,Dialog IT
506604781,Base2
507140689,FBi Radio
507140689,Shine Music School
507140689,Coco Cubano
507140689,TGI Fridays® Australia
507140689,Arc @ UNSW
507140689,The Sydney Fringe
507140689,University of New South Wales Musical Theatre Society
507140689,STA Travel
507140689,The Martec
507140689,University of New South Wales Musical Theatre Society
507140689,University of New South Wales Musical Theatre Society
507140689,University of New South Wales Musical Theatre Society
507140689,40K Globe
507140689,University of New South Wales Musical Theatre Society
507140689,The Camouflage Collective
507140689,University of New South Wales Musical Theatre Society
507140689,Arc @ UNSW
50722545,DXC Technology
50722545,DXC Consulting ANZ
50722545,Contracting
50722545,Emarsys
50722545,Holocentric
50722545,Symantec
50722545,Medicare Australia
50722545,Michael Page
50722545,Deloitte Australia
50722545,Self-Employed Contractor
5072434,The Persuader
5072434,Charles Sturt University
5072434,"White Ribbon Foundation, Australia"
5072434,Charles Sturt University
5072434,Semmens Executive Recruitment
5072434,Ego Management
5072434,Australia-Israel Chamber of Commerce
